#TEXT/SIMPLE
# elo ehi spectrum
5.639999994051 5.649999994040 1.9270367194688e-07
5.649999994040 5.659999994028 1.9223321587461e-07
5.659999994028 5.669999994017 1.9176466351100e-07
5.669999994017 5.679999994006 1.9129796965421e-07
5.679999994006 5.689999993995 1.9083313508301e-07
5.689999993995 5.699999993984 1.9037016054886e-07
5.699999993984 5.709999993973 1.8990902409873e-07
5.709999993973 5.719999993962 1.8944971527156e-07
5.719999993962 5.729999993950 1.8899222368767e-07
5.729999993950 5.739999993939 1.8853653904838e-07
5.739999993939 5.749999993928 1.8808266235237e-07
5.749999993928 5.759999993917 1.8763057216405e-07
5.759999993917 5.769999993906 1.8718025841268e-07
5.769999993906 5.779999993895 1.8673172223965e-07
5.779999993895 5.789999993884 1.8628493140007e-07
5.789999993884 5.799999993872 1.8583989830161e-07
5.799999993872 5.809999993861 1.8539661308111e-07
5.809999993861 5.819999993850 1.8495504387127e-07
5.819999993850 5.829999993839 1.8451520313472e-07
5.829999993839 5.839999993828 1.8407707023598e-07
5.839999993828 5.849999993817 1.8364064663396e-07
5.849999993817 5.859999993806 1.8320590095016e-07
5.859999993806 5.869999993794 1.8277284571995e-07
5.869999993794 5.879999993783 1.8234146068256e-07
5.879999993783 5.889999993772 1.8191174746592e-07
5.889999993772 5.899999993761 1.8148368600421e-07
5.899999993761 5.909999993750 1.8105726720218e-07
5.909999993750 5.919999993739 1.8063249280301e-07
5.919999993739 5.929999993728 1.8020934301721e-07
5.929999993728 5.939999993716 1.7978780894153e-07
5.939999993716 5.949999993705 1.7936789244357e-07
5.949999993705 5.959999993694 1.7894957399020e-07
5.959999993694 5.969999993683 1.7853284487507e-07
5.969999993683 5.979999993672 1.7811770707564e-07
5.979999993672 5.989999993661 1.7770406709543e-07
5.989999993661 5.999999993650 1.7729040404274e-07
5.999999993650 6.009999993638 1.7687998200529e-07
6.009999993638 6.019999993627 1.7647110650046e-07
6.019999993627 6.029999993616 1.7606376918646e-07
6.029999993616 6.039999993605 1.7565797225197e-07
6.039999993605 6.049999993594 1.7525369693820e-07
6.049999993594 6.059999993583 1.7485093507067e-07
6.059999993583 6.069999993572 1.7444968895051e-07
6.069999993572 6.079999993560 1.7404994005609e-07
6.079999993560 6.089999993549 1.7365169074786e-07
6.089999993549 6.099999993538 1.7325492267417e-07
6.099999993538 6.109999993527 1.7285963825976e-07
6.109999993527 6.119999993516 1.7246581930146e-07
6.119999993516 6.129999993505 1.7207345802469e-07
6.129999993505 6.139999993494 1.7168255694425e-07
6.139999993494 6.149999993482 1.7129309809762e-07
6.149999993482 6.159999993471 1.7090508405697e-07
6.159999993471 6.169999993460 1.7051849701666e-07
6.169999993460 6.179999993449 1.7013333960965e-07
6.179999993449 6.189999993438 1.6974959417603e-07
6.189999993438 6.199999993427 1.6936725330281e-07
6.199999993427 6.209999993416 1.6898631971096e-07
6.209999993416 6.219999993404 1.6860678602008e-07
6.219999993404 6.229999993393 1.6822863486861e-07
6.229999993393 6.239999993382 1.6785185903944e-07
6.239999993382 6.249999993371 1.6747646136325e-07
6.249999993371 6.259999993360 1.6710243466289e-07
6.259999993360 6.269999993349 1.6672976185821e-07
6.269999993349 6.279999993338 1.6635843592821e-07
6.279999993338 6.289999993327 1.6598845980711e-07
6.289999993327 6.299999993315 1.6561982650981e-07
6.299999993315 6.309999993304 1.6525250937588e-07
6.309999993304 6.319999993293 1.6488653114797e-07
6.319999993293 6.329999993282 1.6452186528649e-07
6.329999993282 6.339999993271 1.6415850505206e-07
6.339999993271 6.349999993260 1.6379645352202e-07
6.349999993260 6.359999993249 1.6343570399003e-07
6.359999993249 6.369999993237 1.6307624005343e-07
6.369999993237 6.379999993226 1.6271806486305e-07
6.379999993226 6.389999993215 1.6236116215083e-07
6.389999993215 6.399999993204 1.6200553511609e-07
6.399999993204 6.409999993193 1.6165116761698e-07
6.409999993193 6.419999993182 1.6129806289041e-07
6.419999993182 6.429999993171 1.6094620493042e-07
6.429999993171 6.439999993159 1.6059559701784e-07
6.439999993159 6.449999993148 1.6024622326261e-07
6.449999993148 6.459999993137 1.5989808699222e-07
6.459999993137 6.469999993126 1.5955118196398e-07
6.469999993126 6.479999993115 1.5920549248320e-07
6.479999993115 6.489999993104 1.5886102192475e-07
6.489999993104 6.499999993093 1.5851775471859e-07
6.499999993093 6.509999993081 1.5817569428339e-07
6.509999993081 6.519999993070 1.5783482516321e-07
6.519999993070 6.529999993059 1.5749515081555e-07
6.529999993059 6.539999993048 1.5715666528037e-07
6.539999993048 6.549999993037 1.5681935327707e-07
6.549999993037 6.559999993026 1.5648321832490e-07
6.559999993026 6.569999993015 1.5614824525570e-07
6.569999993015 6.579999993003 1.5581443762046e-07
6.579999993003 6.589999992992 1.5548178964511e-07
6.589999992992 6.599999992981 1.5515028634746e-07
6.599999992981 6.609999992970 1.5481993132044e-07
6.609999992970 6.619999992959 1.5449071890370e-07
6.619999992959 6.629999992948 1.5416263428085e-07
6.629999992948 6.639999992937 1.5382993643990e-07
6.639999992937 6.649999992925 1.5350410110788e-07
6.649999992925 6.659999992914 1.5317936790161e-07
6.659999992914 6.669999992903 1.5285575881048e-07
6.669999992903 6.679999992892 1.5253325013140e-07
6.679999992892 6.689999992881 1.5221184559050e-07
6.689999992881 6.699999992870 1.5189153074815e-07
6.699999992870 6.709999992859 1.5157230936056e-07
6.709999992859 6.719999992847 1.5125417611751e-07
6.719999992847 6.729999992836 1.5093711673821e-07
6.729999992836 6.739999992825 1.5062113502209e-07
6.739999992825 6.749999992814 1.5030622575707e-07
6.749999992814 6.759999992803 1.4999237482168e-07
6.759999992803 6.769999992792 1.4967958605241e-07
6.769999992792 6.779999992781 1.4936785433719e-07
6.779999992781 6.789999992769 1.4905716570509e-07
6.789999992769 6.799999992758 1.4874752403592e-07
6.799999992758 6.809999992747 1.4843892431019e-07
6.809999992747 6.819999992736 1.4813135270522e-07
6.819999992736 6.829999992725 1.4782481314098e-07
6.829999992725 6.839999992714 1.4751929189320e-07
6.839999992714 6.849999992703 1.4721479290045e-07
6.849999992703 6.859999992691 1.4691131130267e-07
6.859999992691 6.869999992680 1.4660884226484e-07
6.869999992680 6.879999992669 1.4630737225618e-07
6.879999992669 6.889999992658 1.4600690526557e-07
6.889999992658 6.899999992647 1.4570743654861e-07
6.899999992647 6.909999992636 1.4540895271580e-07
6.909999992636 6.919999992625 1.4511145778992e-07
6.919999992625 6.929999992613 1.4481494711275e-07
6.929999992613 6.939999992602 1.4451940743516e-07
6.939999992602 6.949999992591 1.4422484281012e-07
6.949999992591 6.959999992580 1.4393124866757e-07
6.959999992580 6.969999992569 1.4363861189198e-07
6.969999992569 6.979999992558 1.4334694511905e-07
6.979999992558 6.989999992547 1.4305621820886e-07
6.989999992547 6.999999992535 1.4276645235029e-07
