Name,T,norm,Calc_energy_flux,Sample_flux,plus_Error,minus_Error,log_energy_flux,log_sample_flux
SWIFTJ1334.8-2328D1,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1334.8-2328D2,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1336.0+0304,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1337.7-1253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1341.5+6742,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1341.9+3537,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1344.7+1934,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1345.5+4139,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1347.4-6033,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1347.7+0212,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1349.7+0209,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1353.7-1122,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1354.1-3748,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1354.5+1326,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1355.6+3524,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1356.1+3832,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1356.6-1932,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1410.9-4229,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1412.9-6522,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.7+2539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.7+6143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1417.9+2507,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1424.2+2435,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1428.7+4234,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1433.9+0528,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1434.9+4837,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1436.8-1615,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1439.2+1417,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1445.6+2702,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1446.7-6416,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1448.7-4009,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1449.5+8602,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1451.0-5540A,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1451.0-5540B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1453.3+2558,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1454.9-5133,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1458.9+7143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1506.7+0353B,-99.0,2.49e-05,-99,-99,-99,-99,-99,-99
SWIFTJ1508.8-0013,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1512.2-1053B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1515.0+4205,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1533.2-0836,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1535.8-5749,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1542.0-1410,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1546.3+6928,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1547.5+2050,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1548.5-1344,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1553.6+2606,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1553.6+2347,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1557.8-7913,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1605.9-7250,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1607.2+4834,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1607.4+8502,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1617.8+3223,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1621.2+8104,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1625.9+4349,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1626.5-2951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1629.9+6722,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1643.1+3951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1650.5+0434,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1652.0-5915B,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1652.3+5554,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1654.0+3946,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1656.3-3302,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1719.7+4900,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1721.7+4316,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1723.5+3630,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1733.3+3635,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1737.5-2908,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1742.1-6054,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1742.2+1833,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1743.4+6253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1745.4+2906,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1747.7-2253,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1747.8+6837A,-99.0,7.34e-06,-99,-99,-99,-99,-99,-99
SWIFTJ1748.8-3257,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1751.8-6019,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1802.8-1455,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1816.0+4236,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1821.6+5953,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1824.2+1845,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1824.3-5624,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1825.7+7215,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1826.1-0710,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1826.8+3254,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1829.4+4846,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1830.8+0928,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1833.7-2105,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1836.9-5924,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1844.5-6221,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1845.4+7211,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.1+1539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.2-7829,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1856.5-7851,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1903.9+3349,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1913.3-5010,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1919.4-2958,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1925.0+5041,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1926.9+4140,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1928.0+7356,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1930.5+3414,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1933.9+3258,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1943.5+2120,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1952.4+0237,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1959.6+6507,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2001.0-1811,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2006.5+5619,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2009.0-6103,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2009.6-4851,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2010.7+4801,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2011.5-1544,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2015.2+2526,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2015.9+3715,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2018.4-5539,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2021.9+4400,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2029.4-6149,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2030.2-7532,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2033.4+2147,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2035.6-5013,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2052.0-5704,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2056.0-4713,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2102.6-2810,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2109.2+3531,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2114.4+8206,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2117.5+5139,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2118.9+3336,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2123.6+2506,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2124.6+5057,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2127.4+5654,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2129.1-1538,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2136.8-6444,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2138.8-3207,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2139.7+5951,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2148.0+0657,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2152.0-3030,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2156.2+1724,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2201.9+5057,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2202.8+4218,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2203.0+3146,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2211.7+1843,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2214.2-2557,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2219.7+2614,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2223.8+1143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2223.9-0207,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2226.8+3628,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2229.7-0831,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2229.9+6646,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2232.5+1141,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2234.8-2542,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2235.9-2602,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2236.7-1233,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2237.0+2543,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2248.8+1725,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2250.7-0854,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2251.8-3210,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2251.9+2215,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2253.9+1608,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2254.1-1734,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2254.2+1147B,-99.0,0.00053,-99,-99,-99,-99,-99,-99
SWIFTJ2256.5+0526,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2258.9+4054,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2259.7+2458,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2302.1+1557,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2307.1+0433,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2307.9+2245,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2320.8+6434,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2325.5-3827,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2325.6+2157,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2327.4+1525,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2327.5+0938,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2330.5+7124,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2333.9-2342,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2343.9+0537,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2346.8+5143,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ2359.0-3038,-99.0,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0602.2+2829,0.02,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0656.4-4921,0.04,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1921.1-5842,0.04,0.00477,2.19187073424e-11,2.19129580332e-11,1.77708e-12,1.83016e-12,-10.659185061986154,-10.659298993010337
SWIFTJ2116.3+2512,0.04,8.61e-05,3.95639564921e-13,3.94792337863e-13,3.64208e-14,3.10778e-14,-12.402700284396403,-12.403631284715486
SWIFTJ2156.1+4728,0.04,0.00236,1.08444758218e-11,1.07654054087e-11,9.23703e-13,8.52903e-13,-10.964791435184535,-10.967969610667597
SWIFTJ1132.9+1019A,0.05,0.0011,1.29126890018e-11,1.28447467455e-11,7.08368e-13,6.39213e-13,-10.888983308697904,-10.891274454116092
SWIFTJ1631.7+2353,0.06,0.000492,1.01308382723e-11,1.01621607785e-11,2.83329e-13,3.29168e-13,-10.994354617625639,-10.99301393827319
SWIFTJ2035.2+2604,0.06,0.000141,2.90334979824e-12,2.91194696963e-12,7.91353e-14,8.27392e-14,-11.537100636819256,-11.535816538358313
SWIFTJ2134.9-2729,0.06,9.69e-05,1.99528093603e-12,1.97718323794e-12,6.38932e-14,4.13789e-14,-11.699995946905476,-11.703953080034003
SWIFTJ2254.2+1147A,0.06,0.00053,1.09133014043e-11,1.09673827739e-11,2.97139e-13,4.1838e-13,-10.962043850257409,-10.959896998904272
SWIFTJ0947.7+0726,0.061,0.00836,1.79763971815e-10,1.79487361966e-10,5.42137e-12,4.87179e-12,-9.745297344914837,-9.745966125479873
SWIFTJ0641.3+3257,0.07,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0655.8+3957,0.07,0.000135,3.99041633934e-12,3.96659828164e-12,1.01526e-13,6.44337e-14,-11.398981789916311,-11.401581780595063
SWIFTJ0942.2+2344,0.07,6.13e-05,1.81194470413e-12,1.7983050718e-12,4.09809e-14,2.33469e-14,-11.741855060002953,-11.74513663086731
SWIFTJ1105.7+5854B,0.07,2.19e-05,6.47334217035e-13,6.53965438996e-13,6.81493e-15,1.79031e-14,-12.188871436274864,-12.184445202822463
SWIFTJ1508.6-4953,0.07,6.14e-05,1.81490061458e-12,1.82443087336e-12,2.71165e-14,4.4263e-14,-11.741147152293252,-11.738872587156832
SWIFTJ2018.8+4041,0.07,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1427.5+1949,0.075,0.000152,5.13532879876e-12,5.11026395274e-12,7.76767e-14,6.32606e-14,-11.28943174468286,-11.291556667329552
SWIFTJ1807.9+1124,0.077,0.000523,1.85179239749e-11,1.8555232013e-11,1.74042e-13,2.59397e-13,-10.73240770322589,-10.73153361090024
SWIFTJ0242.2+0531,0.079,7.72e-05,2.85536861586e-12,2.85275848443e-12,3.79587e-14,4.11345e-14,-11.544337818241019,-11.544734994315965
SWIFTJ0441.2-2704,0.079,0.000101,3.73565063727e-12,3.7369834293e-12,4.08054e-14,7.24705e-14,-11.427633746306759,-11.42747882791405
SWIFTJ0354.2+0250,0.08,7.9e-06,2.98303831979e-13,2.99118135827e-13,3.79381e-15,3.6884e-15,-12.52534116770198,-12.524157254469024
SWIFTJ0634.7-7445,0.08,1.35e-05,5.09759707092e-13,5.08469814141e-13,8.2164e-15,5.41904e-15,-12.29263449542464,-12.293734824336122
SWIFTJ0654.6+0700,0.08,0.000204,7.70303543338e-12,7.70191721006e-12,8.04117e-14,8.46831e-14,-11.113338104412419,-11.113401154034168
SWIFTJ1144.1+3652,0.08,0.00012,4.53119729262e-12,4.51463445938e-12,7.24675e-14,4.65116e-14,-11.343787027816262,-11.345377407853322
SWIFTJ1205.8+4959,0.08,5.84e-06,2.20518275967e-13,2.19861639135e-13,2.74404e-15,2.70281e-15,-12.6565554115362,-12.657850538557636
SWIFTJ1346.4+1924,0.08,9.05e-05,3.41727793811e-12,3.4080264468e-12,5.30638e-14,4.63277e-14,-11.46631969721033,-11.467497043701693
SWIFTJ1521.8+0334,0.08,8.81e-06,3.32665392054e-13,3.33628426499e-13,3.92992e-15,4.94899e-15,-12.477992377435003,-12.476736952801954
SWIFTJ1530.0-1300,0.08,2.14e-05,8.08063505488e-13,8.11272581596e-13,7.85455e-15,1.60191e-14,-12.092554506800598,-12.09083320153066
SWIFTJ1822.0+6421,0.08,2.88e-05,1.08748734227e-12,1.08730127758e-12,1.45049e-14,1.55045e-14,-11.963575789281657,-11.963650101670812
SWIFTJ2137.8-1433,0.08,4.85e-06,1.83135898494e-13,1.82902221504e-13,2.88772e-15,2.85383e-15,-12.737226516486732,-12.7377810196132
SWIFTJ1023.5+1952,0.081,0.000258,9.93872219866e-12,9.91979458823e-12,1.20254e-13,1.2857e-13,-11.00266944837347,-11.003497320801678
SWIFTJ1349.3-3018,0.081,0.00117,4.50709501854e-11,4.50817406527e-11,6.6291e-13,7.411e-13,-10.34610328603977,-10.345999323742218
SWIFTJ0801.9-4946,0.082,0.000151,5.93024513636e-12,5.93916503884e-12,5.40663e-14,7.56359e-14,-11.226927353993498,-11.226274606283305
SWIFTJ0042.9+3016B,0.09,4.62e-05,2.07306014627e-12,2.06798522807e-12,2.47541e-14,1.76405e-14,-11.683388097416229,-11.68445256779891
SWIFTJ0130.2-4552,0.09,2.11e-06,9.46787213455e-14,9.40647666903e-14,1.09975e-15,5.40113e-16,-13.02374761593451,-13.026573017352082
SWIFTJ0325.0-4154,0.09,2.97e-05,1.3326815769e-12,1.33577379053e-12,9.3127e-15,1.66392e-14,-11.875273605959578,-11.874267082162412
SWIFTJ0334.4-1515,0.09,1.41e-05,6.32687203429e-13,6.33465699273e-13,3.61582e-15,6.71407e-15,-12.198810949381794,-12.198276896202703
SWIFTJ0347.0-3027,0.09,1.1e-05,4.9358576281e-13,4.95267482086e-13,3.94969e-15,5.76564e-15,-12.306637375761934,-12.305160185674254
SWIFTJ0429.6-2114,0.09,1.47e-05,6.59610062329e-13,6.59461012575e-13,6.42124e-15,7.46478e-15,-12.180712727829393,-12.180810874907396
SWIFTJ0441.8-0823,0.09,0.000113,5.07047192174e-12,5.06766039755e-12,3.82008e-14,5.86984e-14,-11.294951617891801,-11.29519249647473
SWIFTJ0951.9-0649,0.09,6.03e-05,2.70574743097e-12,2.71871718353e-12,1.49934e-14,4.20751e-14,-11.56771274523154,-11.565635967852165
SWIFTJ1136.0+2132,0.09,0.000164,7.35891480831e-12,7.34413514839e-12,7.6874e-14,5.35566e-14,-11.133186224726265,-11.134059339750458
SWIFTJ1152.1-1122,0.09,4.11e-05,1.84421587396e-12,1.84532163244e-12,1.1723e-14,2.20621e-14,-11.734188244137409,-11.733927927055507
SWIFTJ1204.8+2758,0.09,2.33e-05,1.04550433895e-12,1.04375365659e-12,1.14218e-14,1.03671e-14,-11.980674160476902,-11.981401990040617
SWIFTJ1352.8+6917,0.09,6.15e-05,2.75959321941e-12,2.75091243028e-12,3.88818e-14,2.58804e-14,-11.559154930828234,-11.560523234274061
SWIFTJ1429.2+0118,0.09,6.61e-05,2.96600174753e-12,2.96259046504e-12,3.35601e-14,2.93663e-14,-11.5278285974266,-11.528328379254154
SWIFTJ1614.0+6544,0.09,1.7e-05,7.62814360566e-13,7.64712807163e-13,5.4593e-15,1.07704e-14,-12.117581139621885,-12.116501636326628
SWIFTJ1708.6+2155,0.09,5.81e-06,2.6070302051e-13,2.60732107487e-13,2.17088e-15,2.57967e-15,-12.583853937058368,-12.583805484958543
SWIFTJ2109.1-0942,0.09,0.000311,1.39550159756e-11,1.39783851209e-11,1.05331e-13,1.85764e-13,-10.85526966199903,-10.85454299837367
SWIFTJ2301.4-5916,0.09,3.26e-05,1.46280874098e-12,1.46862226729e-12,1.08085e-14,1.73589e-14,-11.834812453210443,-11.833089891294987
SWIFTJ1210.5+3924,0.093,0.00112,5.23986282844e-11,5.23630764048e-11,3.75076e-13,4.49949e-13,-10.280680082030216,-10.280974845956868
SWIFTJ1239.6-0519,0.093,0.000156,7.29837996913e-12,7.28505231547e-12,5.25597e-14,5.54722e-14,-11.136773530091531,-11.137567325123976
SWIFTJ1436.4+5846,0.094,0.00012,5.68801480945e-12,5.67965118448e-12,6.25021e-14,4.16005e-14,-11.245039281537693,-11.245678335645875
SWIFTJ1835.0+3240,0.097,0.00026,1.27874171245e-11,1.27873880025e-11,1.03944e-13,1.22331e-13,-10.893217167941755,-10.893218157002597
SWIFTJ2248.7-5109,0.098,3.83e-05,1.90562829577e-12,1.90358908021e-12,1.79608e-14,1.61617e-14,-11.719961807179722,-11.720426795163304
SWIFTJ0810.9+7602,0.099,0.000165,8.30244913684e-12,8.32690794312e-12,3.76391e-14,6.56358e-14,-11.080793776332504,-11.07951623659264
SWIFTJ0122.0-2818,0.1,4.16e-05,2.11620108014e-12,2.11176235524e-12,1.66577e-14,1.31943e-14,-11.674443068277998,-11.67535495622095
SWIFTJ0123.9-5846,0.1,0.000172,8.7496775e-12,8.74684152463e-12,7.37432e-14,7.01896e-14,-11.05800795412665,-11.058148741955407
SWIFTJ0126.2+1517,0.1,7.95e-05,4.04418245555e-12,4.0429650879e-12,3.05959e-14,3.48848e-14,-11.39316925920094,-11.393300008900649
SWIFTJ0127.5+1910,0.1,4.77e-05,2.4265093708e-12,2.43249362951e-12,7.13525e-15,2.09447e-14,-11.615018027168452,-11.613948288438214
SWIFTJ0134.8-0430,0.1,2.47e-05,1.25649442976e-12,1.25837730864e-12,7.65416e-15,1.2125e-14,-11.900839432362169,-11.90018912161764
SWIFTJ0235.3-2934,0.1,6.94e-06,3.5303930479e-13,3.52045819382e-13,2.3525e-15,1.85206e-15,-12.452176940779362,-12.453400808653203
SWIFTJ0241.6+0711,0.1,4.81e-05,2.44685744478e-12,2.44602669791e-12,1.42339e-14,1.94098e-14,-11.611391332139195,-11.611538807032886
SWIFTJ0342.0-2115,0.1,0.000107,5.44311334033e-12,5.45581770754e-12,2.34888e-14,5.73141e-14,-11.264152622403646,-11.263140148969889
SWIFTJ0418.3+3800,0.1,0.00272,1.3836699243e-10,1.38367386967e-10,1.00712e-12,8.13001e-13,-9.858967498862027,-9.858966260525559
SWIFTJ0426.2-5711,0.1,7.9e-05,4.01874709771e-12,4.01874628284e-12,2.80258e-14,3.72794e-14,-11.395909323373377,-11.395909411434713
SWIFTJ0528.1-3933,0.1,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ0736.9+5846,0.1,5.41e-05,2.75207886112e-12,2.74888845587e-12,1.68194e-14,1.70322e-14,-11.560339125503235,-11.56084288255801
SWIFTJ0817.8+0251,0.1,1.94e-05,9.8688224595e-13,9.84639390792e-13,6.95793e-15,6.39179e-15,-12.005734663931127,-12.006722794135452
SWIFTJ0925.0+5218,0.1,0.000147,7.47792196092e-12,7.4788759554e-12,4.56077e-14,5.86127e-14,-11.126219071425453,-11.126163669922828
SWIFTJ1021.7-0327,0.1,1.98e-05,1.00723031193e-12,1.00481691415e-12,8.25501e-15,6.20942e-15,-11.996871212897403,-11.997913063036789
SWIFTJ1031.7-3451,0.1,-99.0,-99,-99,-99,-99,-99,-99
SWIFTJ1125.6+5423,0.1,5.26e-05,2.67577348444e-12,2.68072375403e-12,1.55507e-14,2.27016e-14,-11.572550654215384,-11.57174793733484
SWIFTJ1141.3+2156,0.1,3.94e-05,2.0042866838e-12,2.00449720228e-12,1.34797e-14,1.37498e-14,-11.698040158908743,-11.697994545566674
SWIFTJ1149.3-0414,0.1,7.93e-06,4.03400819717e-13,4.04632310088e-13,1.69984e-15,4.12146e-15,-12.394263223628435,-12.392939441554098
SWIFTJ1153.6+4931,0.1,0.000392,1.99411250845e-11,1.99240607217e-11,1.28068e-13,1.30485e-13,-10.700250342302219,-10.70062214335789
SWIFTJ1232.0-4802,0.1,8.62e-05,4.3850129065e-12,4.38926348671e-12,2.94184e-14,3.46537e-14,-11.358029124028526,-11.35760834775165
SWIFTJ1252.3-1323,0.1,1.9e-05,9.66534107725e-13,9.67657801204e-13,5.6529e-15,9.25975e-15,-12.014782815680444,-12.01427819777812
SWIFTJ1310.9-5553,0.1,0.000267,1.35823480719e-11,1.35440677613e-11,1.11793e-13,8.61675e-14,-10.867025144156818,-10.868250882108146
SWIFTJ1419.0-2639,0.1,0.000107,5.44311334033e-12,5.4342282024e-12,3.93643e-14,3.0533e-14,-11.264152622403646,-11.264862127978526
SWIFTJ1421.4+4747,0.1,1.4e-05,7.12183064139e-13,7.12681982566e-13,4.0349e-15,6.05595e-15,-12.147408358151978,-12.147104220536953
SWIFTJ1431.2+2816,0.1,8.64e-06,4.39518666e-13,4.3770403901e-13,3.7335e-15,1.98636e-15,-12.357022676065244,-12.358819445821156
